chi phi 1/6/2023,401468736
ind phi 1/4/2023,401468722
nop phi 1/2/2023,401468709
phi nop 12/30/2022,401468689
phi wsh 12/27/2022,401468661
phi nyk 12/25/2022,401468648
det phi 12/21/2022,401468622
tor phi 12/19/2022,401468608
gsw phi 12/16/2022,401468587
sac phi 12/13/2022,401468564
cha phi 12/11/2022,401468554
phi hou 12/5/2022,401468511
wsh phi 11/2/2022,401468263
phi wsh 10/31/2022,401468252
phi chi 10/29/2022,401468239
phi tor 10/28/2022,401468228
phi tor 10/26/2022,401468214
ind phi 10/24/2022,401468199
sas phi 10/22/2022,401468183
mil phi 10/20/2022,401468170
phi bos 10/18/2022,401468016
phi bos 5/14/2023,401545117
bos phi 5/11/2023,401545116
phi bos 5/9/2023,401545115
bos phi 5/7/2023,401545114
bos phi 5/5/2023,401545113
phi bos 5/3/2023,401545112
phi bos 5/1/2023,401545111
phi bkn 4/22/2023,401541189
phi bkn 4/20/2023,401541181
bkn phi 4/17/2023,401541173
bkn phi 4/15/2023,401540750
wsh phi 12/11/2023,401584923
atl phi 12/8/2023,401616472
phi nop 11/29/2023,401584890
phi min 11/22/2023,401584860
phi bkn 11/19/2023,401584836
wsh phi 11/6/2023,401584776
phx phi 11/4/2023,401584760
tor phi 11/2/2023,401584756
por phi 10/29/2023,401584726
uta lal 4/9/2023,401469383
gsw lal 3/5/2023,401469119
min lal 3/3/2023,401469110
lal okc 3/1/2023,401469095
lal mem 2/28/2023,401469082
orl min 2/3/2023,401468945
ind orl 1/25/2023,401468875
orl wsh 1/21/2023,401468848
orl den 1/15/2023,401468808
orl uta 1/13/2023,401468793
orl sac 1/9/2023,401468765
mem orl 1/5/2023,401468731
orl hou 12/21/2022,401468627
orl atl 12/19/2022,401468609
orl bos 12/18/2022,401468600
orl bos 12/16/2022,401468585
atl orl 12/14/2022,401468571
tor orl 12/11/2022,401468553
tor orl 12/9/2022,401468534
phi orl 11/27/2022,401468452
phi orl 11/25/2022,401468428
orl ind 11/21/2022,401468404
orl ind 11/19/2022,401468391
orl chi 11/18/2022,401468382
min orl 11/16/2022,401468367
cha orl 11/14/2022,401468355
phx orl 11/11/2022,401468332
dal orl 11/9/2022,401468316
hou orl 11/7/2022,401468300
gsw orl 11/3/2022,401468273
orl okc 11/1/2022,401468260
orl dal 10/30/2022,401468248
cha orl 10/28/2022,401468226
orl nyk 10/24/2022,401468201
bos orl 10/22/2022,401468185
orl atl 10/21/2022,401468175
orl det 10/19/2022,401468018
phi wsh 12/6/2023,401616462
phi okc 11/25/2023,401584867
ind phi 11/12/2023,401584808
phi det 11/10/2023,401584096
wsh lac 11/6/2023,401584776
lac uta 10/27/2023,401584713
por lac 10/25/2023,401584702
lac phx 4/9/2023,401469384
por lac 4/8/2023,401469370
lac nop 4/1/2023,401469317
lac mem 3/31/2023,401469311
lac mem 3/29/2023,401469296
chi lac 3/27/2023,401469284
nop lac 3/25/2023,401469267
okc lac 3/23/2023,401469251
okc lac 3/21/2023,401469237
lac por 3/19/2023,401469224
orl lac 3/18/2023,401469211
gsw lac 3/15/2023,401469196
nyk lac 3/11/2023,401469159
tor lac 3/8/2023,401469146
mem lac 3/5/2023,401469125
lac sac 3/3/2023,401469109
lac gsw 3/2/2023,401469100
min lac 2/28/2023,401469087
sac lac 2/24/2023,401469057
lac phx 2/16/2023,401469040
gsw lac 2/14/2023,401469026
lac uta 1/18/2023,401468830
den lac 1/13/2023,401468794
dal lac 1/10/2023,401468772
wsh lac 12/17/2022,401468593
phx lac 12/15/2022,401468582
lac wsh 12/10/2022,401468544
lac uta 11/30/2022,401468477
uta lac 11/21/2022,401468410
uta lac 11/6/2022,401468298
lac phx 4/25/2023,401541237
phx lac 4/22/2023,401541186
phx lac 4/20/2023,401541178
lac phx 4/18/2023,401541170
lac phx 4/16/2023,401540757
phi atl 11/17/2023,401584117
ind phi 11/14/2023,401584107
phi tor 10/28/2023,401584720
phi mil 10/26/2023,401584703
 bkn 10/16/2023,401591914
bos  10/11/2023,401591891
 bos 10/8/2023,401591874
tor lac 11/2/2023,401584756
mil lac 2/10/2023,401469000
phi phx 3/25/2023,401469265
phi gsw 3/24/2023,401469258
phi chi 3/22/2023,401469242
phi ind 3/18/2023,401469212
phi min 3/7/2023,401469135
phi okc 12/31/2022,401468700
phi mem 12/2/2022,401468487
atl phi 11/28/2022,401468454
min phi 11/19/2022,401468392
mil phi 11/18/2022,401468381
uta phi 11/13/2022,401468350
atl phi 11/12/2022,401468343
phi atl 11/10/2022,401468328
phx phi 11/7/2022,401468303
phi den 3/27/2023,401469281
phi sac 1/21/2023,401468853
min mem 12/8/2023,401616475
mem det 12/6/2023,401616460
uta mem 11/29/2023,401584889
min mem 11/26/2023,401584877
mem hou 11/22/2023,401584859
mem sas 11/18/2023,401584834
uta mem 11/10/2023,401584100
mem por 11/5/2023,401584772
mem nop 4/5/2023,401469349
por mem 4/4/2023,401469339
mem chi 4/2/2023,401469320
orl mem 3/28/2023,401469288
mem atl 3/26/2023,401469270
hou mem 3/24/2023,401522195
hou mem 3/22/2023,401469243
dal mem 3/20/2023,401469230
gsw mem 3/18/2023,401469216
mem sas 3/17/2023,401469207
mem dal 3/13/2023,401469178
dal mem 3/11/2023,401469165
gsw mem 3/9/2023,401469151
mem lal 3/7/2023,401469139
mem hou 3/1/2023,401469093
uta mem 2/15/2023,401469034
min mem 2/10/2023,401468996
chi mem 2/7/2023,401468974
tor mem 2/5/2023,401468960
por mem 2/1/2023,401468926
ind mem 1/29/2023,401468908
mem min 1/27/2023,401468892
mem gsw 1/25/2023,401468881
mem sac 1/23/2023,401468867
mem phx 1/22/2023,401468858
phx mem 1/16/2023,401468818
mem ind 1/14/2023,401468798
sas mem 1/11/2023,401468778
uta mem 1/8/2023,401468755
mem cha 1/4/2023,401468719
mem tor 12/29/2022,401468681
phx mem 12/27/2022,401468665
mem gsw 12/25/2022,401468651
mem phx 12/23/2022,401468645
mem den 12/20/2022,401468620
mem okc 12/17/2022,401468598
mil mem 12/15/2022,401468580
atl mem 12/12/2022,401468559
det mem 12/9/2022,401468538
okc mem 12/7/2022,401468523
mem det 12/4/2022,401468502
mem min 11/30/2022,401468472
mem nyk 11/27/2022,401468451
sac mem 11/22/2022,401468412
mem bkn 11/20/2022,401468398
okc mem 11/18/2022,401468384
mem nop 11/15/2022,401468361
mem wsh 11/13/2022,401468349
min mem 11/11/2022,401468336
mem sas 11/9/2022,401468324
bos mem 11/7/2022,401468307
wsh mem 11/6/2022,401468297
cha mem 11/4/2022,401468280
mem por 11/2/2022,401468271
mem uta 10/31/2022,401468256
mem uta 10/29/2022,401468242
mem sac 10/27/2022,401468224
bkn mem 10/24/2022,401468204
mem dal 10/22/2022,401468189
mem hou 10/21/2022,401468179
nyk mem 10/19/2022,401468024
mem por 11/3/2023,401584095
mem uta 11/1/2023,401584753
mem wsh 10/28/2023,401584717
nop mem 10/25/2023,401584699
mem mil 4/7/2023,401469363
nop mem 12/31/2022,401468698
sas phx 4/4/2023,401469343
phx okc 4/2/2023,401469327
min phx 3/29/2023,401469299
phx uta 3/27/2023,401469280
phx sac 3/24/2023,401469260
phx lal 3/22/2023,401469247
phx okc 3/19/2023,401469219
mil phx 3/14/2023,401469188
phx gsw 3/13/2023,401469180
sac phx 3/11/2023,401469168
okc phx 3/8/2023,401469145
phx ind 2/10/2023,401468991
phx atl 2/9/2023,401468987
atl phx 2/1/2023,401468932
tor phx 1/30/2023,401468917
phx sas 1/28/2023,401468903
dal phx 1/26/2023,401468889
cle bos 12/12/2023,401584933
min cle 11/13/2022,401468348
okc gsw 4/4/2023,401469342
mil gsw 3/11/2023,401469167
nop gsw 3/3/2023,401469108
por gsw 2/28/2023,401469086
min gsw 2/26/2023,401469071
hou gsw 2/24/2023,401469056
wsh gsw 2/13/2023,401469021
lal gsw 2/11/2023,401469008
gsw por 2/8/2023,401468985
