Jordan Poole	O 19.5  −115	U 19.5  −115	Jordan Poole	O 2.5  −175	U 2.5  +140	Mike Conley	O 5.5  +105	U 5.5  −135	PLAYER	OVER	UNDER
Klay Thompson	O 23.5  −115	U 23.5  −115	Klay Thompson	O 3.5  −165	U 3.5  +135	SA SpursatDAL MavericksTODAY 3:40PM			Eric Gordon	O 1.5  −145	U 1.5  +115
Stephen Curry	O 28.5  −120	U 28.5  −110	Stephen Curry	O 5.5  −135	U 5.5  +105	PLAYER	OVER	UNDER	Jock Landale	O 0.5  +195	U 0.5  −240
LA ClippersatPHO SunsTODAY 3:40PM			LA ClippersatPHO SunsTODAY 3:40PM			Keita Bates-Diop	O 2.5  +130	U 2.5  −160	Josh Okogie	O 1.5  +110	U 1.5  −140
PLAYER	OVER	UNDER	PLAYER	OVER	UNDER	Tre Jones	O 8.5  +120	U 8.5  −150	Kawhi Leonard	O 2.5  +115	U 2.5  −145
Eric Gordon	O 10.5  −120	U 10.5  −110	Ivica Zubac	O 9.5  +100	U 9.5  −130				Nicolas Batum	O 1.5  +100	U 1.5  −130
Ivica Zubac	O 11.5  +100	U 11.5  −130	Jock Landale	O 8.5  −110	U 8.5  −120				Norman Powell	O 1.5  −135	U 1.5  +105
Jock Landale	O 14.5  −145	U 14.5  +115	Josh Okogie	O 5.5  +120	U 5.5  −150				Russell Westbrook	O 1.5  +175	U 1.5  −215
Josh Okogie	O 13.5  −105	U 13.5  −125	Kawhi Leonard	O 6.5  +105	U 6.5  −135				Torrey Craig	O 1.5  +115	U 1.5  −145
Kawhi Leonard	O 24.5  −105	U 24.5  −125	Nicolas Batum	O 3.5  +125	U 3.5  −155				NO PelicansatMIN TimberwolvesTODAY 3:40PM		
Nicolas Batum	O 6.5  −110	U 6.5  −120	Norman Powell	O 2.5  −160	U 2.5  +130				PLAYER	OVER	UNDER
Norman Powell	O 17.5  −105	U 17.5  −125	Russell Westbrook	O 4.5  −135	U 4.5  +105				Anthony Edwards	O 2.5  −130	U 2.5  +100
Russell Westbrook	O 15.5  −115	U 15.5  −115	Torrey Craig	O 6.5  +105	U 6.5  −135				Brandon Ingram	O 1.5  +185	U 1.5  −230
Torrey Craig	O 9.5  −130	U 9.5  +100	NO PelicansatMIN TimberwolvesTODAY 3:40PM						CJ McCollum	O 2.5  −140	U 2.5  +110
NO PelicansatMIN TimberwolvesTODAY 3:40PM			PLAYER	OVER	UNDER				Herbert Jones	O 0.5  −195	U 0.5  +160
PLAYER	OVER	UNDER	Anthony Edwards	O 5.5  +120	U 5.5  −150				Jaden McDaniels	O 1.5  +110	U 1.5  −140
Anthony Edwards	O 25.5  −125	U 25.5  −105	Brandon Ingram	O 6.5  +115	U 6.5  −145				Jonas Valanciunas	O 0.5  +150	U 0.5  −185
Brandon Ingram	O 26.5  −125	U 26.5  −105	CJ McCollum	O 4.5  −125	U 4.5  −105				Karl-Anthony Towns	O 1.5  −160	U 1.5  +130
CJ McCollum	O 21.5  −105	U 21.5  −125	Herbert Jones	O 4.5  +110	U 4.5  −140				Mike Conley	O 2.5  +150	U 2.5  −185
Herbert Jones	O 10.5  −110	U 10.5  −120	Jaden McDaniels	O 3.5  −145	U 3.5  +115				Trey Murphy III	O 3.5  +115	U 3.5  −145
Jaden McDaniels	O 12.5  −130	U 12.5  +100	Jonas Valanciunas	O 10.5  +100	U 10.5  −130				SA SpursatDAL MavericksTODAY 3:40PM		
Jonas Valanciunas	O 13.5  −130	U 13.5  +100	Karl-Anthony Towns	O 8.5  +105	U 8.5  −135				PLAYER	OVER	UNDER
Karl-Anthony Towns	O 21.5  −105	U 21.5  −125	Mike Conley	O 2.5  −145	U 2.5  +115				Keita Bates-Diop	O 1.5  −130	U 1.5  +100
Mike Conley	O 12.5  −115	U 12.5  −115	Rudy Gobert	O 12.5  +105	U 12.5  −135				Malaki Branham	O 1.5  −140	U 1.5  +110
Rudy Gobert	O 13.5  −105	U 13.5  −125	Trey Murphy III	O 3.5  +135	U 3.5  −165				Tre Jones	O 0.5  −140	U 0.5  +110
Trey Murphy III	O 17.5  −135	U 17.5  +105	SA SpursatDAL MavericksTODAY 3:40PM								
SA SpursatDAL MavericksTODAY 3:40PM			PLAYER	OVER	UNDER						
PLAYER	OVER	UNDER	Keita Bates-Diop	O 5.5  −115	U 5.5  −115						
Keita Bates-Diop	O 15.5  −105	U 15.5  −125	Malaki Branham	O 3.5  −165	U 3.5  +135						
Malaki Branham	O 15.5  −115	U 15.5  −115	Tre Jones	O 4.5  +125	U 4.5  −155						
Tre Jones	O 15.5  −115	U 15.5  −115									
