Anthony Edwards	O 26.5  −105	U 26.5  −125	Anthony Edwards	O 5.5  +125	U 5.5  −155	Gordon Hayward	O 4.5  −125	U 4.5  −105	Jaden McDaniels	O 1.5  +115	U 1.5  −145
Jaden McDaniels	O 11.5  −125	U 11.5  −105	Jaden McDaniels	O 4.5  +130	U 4.5  −160	Julius Randle	O 4.5  −140	U 4.5  +110	Joel Embiid	O 0.5  −185	U 0.5  +150
Joel Embiid	O 32.5  −115	U 32.5  −115	Joel Embiid	O 11.5  +105	U 11.5  −135	PJ Washington	O 2.5  −150	U 2.5  +120	Kyle Anderson	O 0.5  −120	U 0.5  −110
Kyle Anderson	O 10.5  −125	U 10.5  −105	Kyle Anderson	O 5.5  −115	U 5.5  −115	RJ Barrett	O 2.5  −135	U 2.5  +105	Mike Conley	O 1.5  −140	U 1.5  +110
Mike Conley	O 11.5  −110	U 11.5  −120	Mike Conley	O 2.5  −140	U 2.5  +110	Terry Rozier	O 5.5  −105	U 5.5  −125	CHA HornetsatNY KnicksTODAY 7:40PM		
Rudy Gobert	O 13.5  −115	U 13.5  −115	Rudy Gobert	O 11.5  −105	U 11.5  −125	BKN NetsatHOU RocketsTODAY 8:10PM			PLAYER	OVER	UNDER
CHA HornetsatNY KnicksTODAY 7:40PM			CHA HornetsatNY KnicksTODAY 7:40PM			PLAYER	OVER	UNDER	Dennis Smith Jr.	O 0.5  +130	U 0.5  −160
PLAYER	OVER	UNDER	PLAYER	OVER	UNDER	Alperen Sengun	O 4.5  +130	U 4.5  −160	Gordon Hayward	O 1.5  +185	U 1.5  −230
Dennis Smith Jr.	O 9.5  −115	U 9.5  −115	Dennis Smith Jr.	O 2.5  −155	U 2.5  +125	Jalen Green	O 3.5  +140	U 3.5  −175	Julius Randle	O 3.5  −105	U 3.5  −125
Gordon Hayward	O 15.5  −120	U 15.5  −110	Gordon Hayward	O 4.5  +105	U 4.5  −135	Kevin Porter Jr.	O 5.5  +120	U 5.5  −150	Kelly Oubre Jr.	O 2.5  −120	U 2.5  −110
Julius Randle	O 27.5  −120	U 27.5  −110	Julius Randle	O 10.5  +115	U 10.5  −145	Mikal Bridges	O 3.5  −140	U 3.5  +110	PJ Washington	O 1.5  −185	U 1.5  +150
Kelly Oubre Jr.	O 21.5  −125	U 21.5  −105	Kelly Oubre Jr.	O 6.5  +100	U 6.5  −130	Spencer Dinwiddie	O 7.5  +110	U 7.5  −140	RJ Barrett	O 1.5  −165	U 1.5  +135
Mark Williams	O 10.5  −130	U 10.5  +100	Mark Williams	O 8.5  −125	U 8.5  −105	GS WarriorsatOKC ThunderTODAY 8:10PM			Terry Rozier	O 2.5  −155	U 2.5  +125
Mitchell Robinson	O 10.5  +100	U 10.5  −130	Mitchell Robinson	O 11.5  −130	U 11.5  +100	PLAYER	OVER	UNDER	BKN NetsatHOU RocketsTODAY 8:10PM		
PJ Washington	O 14.5  −110	U 14.5  −120	PJ Washington	O 4.5  −155	U 4.5  +125	Draymond Green	O 6.5  +110	U 6.5  −140	PLAYER	OVER	UNDER
RJ Barrett	O 20.5  −110	U 20.5  −120	RJ Barrett	O 4.5  −135	U 4.5  +105	Josh Giddey	O 6.5  −110	U 6.5  −120	Alperen Sengun	O 0.5  +310	U 0.5  −410
Terry Rozier	O 21.5  −110	U 21.5  −120	Terry Rozier	O 3.5  −165	U 3.5  +135	Klay Thompson	O 2.5  +115	U 2.5  −145	Cameron Johnson	O 2.5  −135	U 2.5  +105
BKN NetsatHOU RocketsTODAY 8:10PM			BKN NetsatHOU RocketsTODAY 8:10PM			Shai Gilgeous-Alexander	O 5.5  −140	U 5.5  +110	Dorian Finney-Smith	O 1.5  −120	U 1.5  −110
PLAYER	OVER	UNDER	PLAYER	OVER	UNDER	Stephen Curry	O 5.5  +100	U 5.5  −130	Jabari Smith	O 1.5  +175	U 1.5  −215
Alperen Sengun	O 14.5  +100	U 14.5  −130	Alperen Sengun	O 9.5  +110	U 9.5  −140	UTA JazzatDAL MavericksTODAY 8:40PM			Jae'Sean Tate	O 0.5  +140	U 0.5  −175
Cameron Johnson	O 17.5  −145	U 17.5  +115	Cameron Johnson	O 4.5  −110	U 4.5  −120	PLAYER	OVER	UNDER	Jalen Green	O 2.5  +115	U 2.5  −145
Dorian Finney-Smith	O 8.5  −125	U 8.5  −105	Dorian Finney-Smith	O 5.5  +105	U 5.5  −135	Kelly Olynyk	O 3.5  +135	U 3.5  −165	Kenyon Martin Jr.	O 0.5  −160	U 0.5  +130
Jabari Smith	O 10.5  −130	U 10.5  +100	Jabari Smith	O 6.5  −110	U 6.5  −120	Kyrie Irving	O 5.5  −155	U 5.5  +125	Kevin Porter Jr.	O 1.5  −150	U 1.5  +120
Jae'Sean Tate	O 8.5  +100	U 8.5  −130	Jae'Sean Tate	O 2.5  −175	U 2.5  +140	Luka Doncic	O 7.5  −105	U 7.5  −125	Mikal Bridges	O 1.5  −185	U 1.5  +150
Jalen Green	O 21.5  −105	U 21.5  −125	Jalen Green	O 2.5  −175	U 2.5  +140	Talen Horton-Tucker	O 4.5  −145	U 4.5  +115	Spencer Dinwiddie	O 2.5  +105	U 2.5  −135
Kenyon Martin Jr.	O 13.5  −115	U 13.5  −115	Kenyon Martin Jr.	O 6.5  −105	U 6.5  −125	MEM GrizzliesatLA LakersTODAY 10:00PM			Tari Eason	O 0.5  −115	U 0.5  −115
Kevin Porter Jr.	O 16.5  −120	U 16.5  −110	Kevin Porter Jr.	O 4.5  −105	U 4.5  −125	PLAYER	OVER	UNDER	GS WarriorsatOKC ThunderTODAY 8:10PM		
Mikal Bridges	O 23.5  −140	U 23.5  +110	Mikal Bridges	O 4.5  −125	U 4.5  −105	Anthony Davis	O 3.5  +130	U 3.5  −160	PLAYER	OVER	UNDER
Nicolas Claxton	O 11.5  +100	U 11.5  −130	Nicolas Claxton	O 9.5  −130	U 9.5  +100	Desmond Bane	O 4.5  −110	U 4.5  −120	Draymond Green	O 0.5  +130	U 0.5  −160
Spencer Dinwiddie	O 19.5  −120	U 19.5  −110	Spencer Dinwiddie	O 3.5  −105	U 3.5  −125	Dillon Brooks	O 2.5  −110	U 2.5  −120	Josh Giddey	O 0.5  −195	U 0.5  +160
Tari Eason	O 10.5  −135	U 10.5  +105	Tari Eason	O 6.5  −105	U 6.5  −125	Tyus Jones	O 7.5  −130	U 7.5  +100	Klay Thompson	O 3.5  −155	U 3.5  +125
GS WarriorsatOKC ThunderTODAY 8:10PM			GS WarriorsatOKC ThunderTODAY 8:10PM			Xavier Tillman	O 2.5  −135	U 2.5  +105	Luguentz Dort	O 1.5  −180	U 1.5  +145
PLAYER	OVER	UNDER	PLAYER	OVER	UNDER				Shai Gilgeous-Alexander	O 0.5  −150	U 0.5  +120
Draymond Green	O 9.5  +105	U 9.5  −135	Draymond Green	O 8.5  −105	U 8.5  −125				Stephen Curry	O 4.5  −110	U 4.5  −120
Josh Giddey	O 18.5  +100	U 18.5  −130	Josh Giddey	O 7.5  −125	U 7.5  −105				UTA JazzatDAL MavericksTODAY 8:40PM		
Klay Thompson	O 22.5  −125	U 22.5  −105	Klay Thompson	O 4.5  −130	U 4.5  +100				PLAYER	OVER	UNDER
Luguentz Dort	O 15.5  −105	U 15.5  −125	Luguentz Dort	O 4.5  +125	U 4.5  −155				Josh Green	O 1.5  +175	U 1.5  −215
Shai Gilgeous-Alexander	O 30.5  −125	U 30.5  −105	Shai Gilgeous-Alexander	O 5.5  +110	U 5.5  −140				Kelly Olynyk	O 1.5  +140	U 1.5  −175
Stephen Curry	O 26.5  −135	U 26.5  +105	Stephen Curry	O 5.5  −125	U 5.5  −105				Kyrie Irving	O 2.5  −175	U 2.5  +140
UTA JazzatDAL MavericksTODAY 8:40PM			UTA JazzatDAL MavericksTODAY 8:40PM						Lauri Markkanen	O 2.5  −165	U 2.5  +135
PLAYER	OVER	UNDER	PLAYER	OVER	UNDER				Luka Doncic	O 2.5  −135	U 2.5  +105
Josh Green	O 8.5  −130	U 8.5  +100	Josh Green	O 3.5  +110	U 3.5  −140				Reggie Bullock	O 2.5  +150	U 2.5  −185
Kelly Olynyk	O 12.5  −115	U 12.5  −115	Kelly Olynyk	O 6.5  −105	U 6.5  −125				Talen Horton-Tucker	O 1.5  +145	U 1.5  −180
Kyrie Irving	O 25.5  −125	U 25.5  −105	Kyrie Irving	O 4.5  +105	U 4.5  −135				MEM GrizzliesatLA LakersTODAY 10:00PM		
Lauri Markkanen	O 26.5  −115	U 26.5  −115	Lauri Markkanen	O 8.5  −135	U 8.5  +105				PLAYER	OVER	UNDER
Luka Doncic	O 33.5  −120	U 33.5  −110	Luka Doncic	O 7.5  −145	U 7.5  +115				Anthony Davis	O 0.5  +120	U 0.5  −150
Reggie Bullock	O 8.5  −110	U 8.5  −120	Reggie Bullock	O 3.5  −105	U 3.5  −125				Desmond Bane	O 2.5  −145	U 2.5  +115
Talen Horton-Tucker	O 13.5  −115	U 13.5  −115	Talen Horton-Tucker	O 4.5  +115	U 4.5  −145				Dillon Brooks	O 1.5  −135	U 1.5  +105
MEM GrizzliesatLA LakersTODAY 10:00PM			MEM GrizzliesatLA LakersTODAY 10:00PM						Jaren Jackson Jr.	O 1.5  −105	U 1.5  −125
PLAYER	OVER	UNDER	PLAYER	OVER	UNDER				Jarred Vanderbilt	O 0.5  +230	U 0.5  −290
Anthony Davis	O 28.5  −125	U 28.5  −105	Anthony Davis	O 13.5  −140	U 13.5  +110				Malik Beasley	O 2.5  −165	U 2.5  +135
Desmond Bane	O 24.5  −120	U 24.5  −110	Desmond Bane	O 5.5  −145	U 5.5  +115				Tyus Jones	O 1.5  −160	U 1.5  +130
Dillon Brooks	O 14.5  −110	U 14.5  −120	Dillon Brooks	O 3.5  +110	U 3.5  −140				Xavier Tillman	O 0.5  +390	U 0.5  −540
Jaren Jackson Jr.	O 19.5  −120	U 19.5  −110	Jaren Jackson Jr.	O 7.5  +115	U 7.5  −145						
Jarred Vanderbilt	O 8.5  −110	U 8.5  −120	Jarred Vanderbilt	O 8.5  −105	U 8.5  −125						
Malik Beasley	O 14.5  −110	U 14.5  −120	Malik Beasley	O 3.5  −125	U 3.5  −105						
Tyus Jones	O 15.5  −130	U 15.5  +100	Tyus Jones	O 3.5  +115	U 3.5  −145						
Xavier Tillman	O 11.5  −110	U 11.5  −120	Xavier Tillman	O 8.5  −125	U 8.5  −105						
