Damian Lillard	O 31.5  −135	U 31.5  +105	Damian Lillard	O 5.5  +120	U 5.5  −150	PLAYER	OVER	UNDER	Jerami Grant	O 1.5  −190	U 1.5  +155
Herbert Jones	O 10.5  +100	U 10.5  −130	Herbert Jones	O 4.5  −120	U 4.5  −110	Anthony Davis	O 2.5  −125	U 2.5  −105	Jusuf Nurkic	O 0.5  −130	U 0.5  +100
Jerami Grant	O 19.5  −105	U 19.5  −125	Jerami Grant	O 4.5  −135	U 4.5  +105	Austin Reaves	O 3.5  +130	U 3.5  −160	Naji Marshall	O 1.5  +125	U 1.5  −155
Jusuf Nurkic	O 11.5  −120	U 11.5  −110	Jusuf Nurkic	O 7.5  −130	U 7.5  +100	D'Angelo Russell	O 5.5  −145	U 5.5  +115	Trey Murphy III	O 2.5  +105	U 2.5  −135
Naji Marshall	O 12.5  −130	U 12.5  +100	Naji Marshall	O 5.5  +110	U 5.5  −140	Dennis Schroder	O 4.5  −125	U 4.5  −105	OKC ThunderatSA SpursTODAY 7:10PM		
Trey Murphy III	O 15.5  −120	U 15.5  −110	Trey Murphy III	O 3.5  −135	U 3.5  +105	Julius Randle	O 4.5  +110	U 4.5  −140	PLAYER	OVER	UNDER
OKC ThunderatSA SpursTODAY 7:10PM			OKC ThunderatSA SpursTODAY 7:10PM			RJ Barrett	O 2.5  −115	U 2.5  −115	Devin Vassell	O 2.5  +115	U 2.5  −145
PLAYER	OVER	UNDER	PLAYER	OVER	UNDER				Jalen Williams	O 1.5  +175	U 1.5  −215
Devin Vassell	O 18.5  −120	U 18.5  −110	Devin Vassell	O 3.5  −140	U 3.5  +110				Josh Giddey	O 0.5  −175	U 0.5  +140
Jalen Williams	O 17.5  +100	U 17.5  −130	Jalen Williams	O 4.5  +110	U 4.5  −140				Luguentz Dort	O 1.5  −160	U 1.5  +130
Josh Giddey	O 19.5  −115	U 19.5  −115	Josh Giddey	O 8.5  +105	U 8.5  −135				Zach Collins	O 0.5  −175	U 0.5  +140
Luguentz Dort	O 15.5  −130	U 15.5  +100	Luguentz Dort	O 4.5  +100	U 4.5  −130				NY KnicksatLA LakersTODAY 9:10PM		
Zach Collins	O 13.5  −125	U 13.5  −105	Zach Collins	O 8.5  +115	U 8.5  −145				PLAYER	OVER	UNDER
NY KnicksatLA LakersTODAY 9:10PM			NY KnicksatLA LakersTODAY 9:10PM						Anthony Davis	O 0.5  +120	U 0.5  −150
PLAYER	OVER	UNDER	PLAYER	OVER	UNDER				Austin Reaves	O 1.5  +180	U 1.5  −220
Anthony Davis	O 26.5  −135	U 26.5  +105	Anthony Davis	O 11.5  −135	U 11.5  +105				D'Angelo Russell	O 2.5  −120	U 2.5  −110
Austin Reaves	O 11.5  −125	U 11.5  −105	Austin Reaves	O 2.5  −165	U 2.5  +135				Dennis Schroder	O 1.5  +190	U 1.5  −235
D'Angelo Russell	O 18.5  −120	U 18.5  −110	D'Angelo Russell	O 3.5  +140	U 3.5  −175				Jarred Vanderbilt	O 0.5  +165	U 0.5  −205
Dennis Schroder	O 12.5  −105	U 12.5  −125	Dennis Schroder	O 2.5  +140	U 2.5  −175				Julius Randle	O 3.5  −105	U 3.5  −125
Jarred Vanderbilt	O 8.5  −120	U 8.5  −110	Jarred Vanderbilt	O 7.5  −135	U 7.5  +105				Malik Beasley	O 2.5  −110	U 2.5  −120
Julius Randle	O 28.5  −110	U 28.5  −120	Julius Randle	O 8.5  −140	U 8.5  +110				Quentin Grimes	O 1.5  −125	U 1.5  −105
Malik Beasley	O 12.5  −105	U 12.5  −125	Malik Beasley	O 3.5  +100	U 3.5  −130				RJ Barrett	O 1.5  −120	U 1.5  −110
Mitchell Robinson	O 7.5  −130	U 7.5  +100	Mitchell Robinson	O 9.5  −115	U 9.5  −115				Rui Hachimura	O 0.5  −110	U 0.5  −120
Quentin Grimes	O 9.5  −105	U 9.5  −125	Quentin Grimes	O 2.5  +110	U 2.5  −140				Troy Brown Jr.	O 1.5  +115	U 1.5  −145
RJ Barrett	O 20.5  −105	U 20.5  −125	RJ Barrett	O 4.5  −115	U 4.5  −115						
Rui Hachimura	O 9.5  −105	U 9.5  −125	Rui Hachimura	O 3.5  −135	U 3.5  +105						
Troy Brown Jr.	O 7.5  −120	U 7.5  −110	Troy Brown Jr.	O 4.5  −105	U 4.5  −125						
